strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;xylitol;68371;;;;;;arginine dihydrolase;-;68381;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;glycogen;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;starch;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;raffinose;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;melezitose;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;inulin;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;trehalose;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;sucrose;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;melibiose;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;lactose;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;maltose;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;cellobiose;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;salicin;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;esculin;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;arbutin;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;amygdalin;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;N-acetylglucosamine;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;methyl alpha-D-glucopyranoside;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;methyl alpha-D-mannoside;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;D-sorbitol;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;D-mannitol;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;myo-inositol;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;galactitol;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;L-rhamnose;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;L-sorbose;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;D-mannose;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;D-fructose;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;D-glucose;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;D-galactose;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;methyl beta-D-xylopyranoside;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;ribitol;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;L-xylose;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;D-xylose;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;D-ribose;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;L-arabinose;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;D-arabinose;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;erythritol;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;glycerol;68371;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;arginine;68381;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;D-ribose;68381;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;D-mannitol;68381;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;sorbitol;68381;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;lactose;68381;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;trehalose;68381;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;raffinose;68381;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;sucrose;68381;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;L-arabinose;68381;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;D-arabitol;68381;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;alpha-cyclodextrin;68381;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;hippurate;68381;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;glycogen;68381;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;pullulan;68381;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;maltose;68381;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;melibiose;68381;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;melezitose;68381;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;methyl beta-D-glucopyranoside;68381;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;D-tagatose;68381;;;;;;;;;;;;
151392;CCUG 44034;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;urea;68381;;;;;;;;;;;;
135315;CIP 103616;Lactobacillus;Lactobacillus gasseri;;0;Lactobacillus gasseri;20215;;;MEDIUM 40- for Lactobacillus and Leuconostoc;34399;37;34399;;;;;;;;;;;;;;;;;;34399;;
151397;CCUG 44040;Lactobacillus;Lactobacillus gasseri;;0;Lactobacillus gasseri;20215;;;;;37;56099;;;anaerobe;56099;;;arginine;68381;acetoin;1;68381;acetoin;68381;urease;-;68381;Human vagina,fornix,bacterial vaginosis;56099;;
151397;CCUG 44040;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;microaerophile;56099;;;D-ribose;68381;;;;;;beta-mannosidase;-;68381;;;;
151397;CCUG 44040;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;D-mannitol;68381;;;;;;glycyl tryptophan arylamidase;-;68381;;;;
151397;CCUG 44040;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;sorbitol;68381;;;;;;N-acetyl-beta-glucosaminidase;-;68381;;;;
151397;CCUG 44040;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;lactose;68381;;;;;;pyrrolidonyl arylamidase;+;68381;;;;
151397;CCUG 44040;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;trehalose;68381;;;;;;beta-galactosidase;-;68381;;;;
151397;CCUG 44040;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;raffinose;68381;;;;;;Alanyl-Phenylalanyl-Proline arylamidase;+;68381;;;;
151397;CCUG 44040;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;sucrose;68381;;;;;;alkaline phosphatase;-;68381;;;;
151397;CCUG 44040;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;L-arabinose;68381;;;;;;alpha-galactosidase;+;68381;;;;
151397;CCUG 44040;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;D-arabitol;68381;;;;;;beta-glucuronidase;-;68381;;;;
151397;CCUG 44040;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;alpha-cyclodextrin;68381;;;;;;beta-glucosidase;+;68381;;;;
151397;CCUG 44040;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;hippurate;68381;;;;;;arginine dihydrolase;-;68381;;;;
151397;CCUG 44040;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;glycogen;68381;;;;;;;;;;;;
151397;CCUG 44040;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;pullulan;68381;;;;;;;;;;;;
151397;CCUG 44040;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;maltose;68381;;;;;;;;;;;;
151397;CCUG 44040;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;melibiose;68381;;;;;;;;;;;;
151397;CCUG 44040;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;melezitose;68381;;;;;;;;;;;;
151397;CCUG 44040;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;methyl beta-D-glucopyranoside;68381;;;;;;;;;;;;
151397;CCUG 44040;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;D-tagatose;68381;;;;;;;;;;;;
151397;CCUG 44040;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;urea;68381;;;;;;;;;;;;
135316;CIP 103618;Lactobacillus;Lactobacillus gasseri;;0;Lactobacillus gasseri;20215;;;MEDIUM 40- for Lactobacillus and Leuconostoc;34400;37;34400;;;;;;;;;;;;;;;;;;34400;;
135317;CIP 103619;Lactobacillus;Lactobacillus gasseri;;0;Lactobacillus gasseri;20215;;;MEDIUM 40- for Lactobacillus and Leuconostoc;34401;37;34401;;;;;;;;;;;;;;;;;;34401;;
151412;CCUG 44056;Lactobacillus;Lactobacillus gasseri;;0;Lactobacillus gasseri;20215;;;;;37;56114;;;microaerophile;56114;;;Potassium 5-ketogluconate;68371;acetoin;1;68381;acetoin;68381;urease;-;68381;Human vagina,fornix,healthy subject;56114;;
151412;CCUG 44056;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;Potassium 2-ketogluconate;68371;;;;;;beta-mannosidase;-;68381;;;;
151412;CCUG 44056;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;gluconate;68371;;;;;;glycyl tryptophan arylamidase;-;68381;;;;
151412;CCUG 44056;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;L-arabitol;68371;;;;;;N-acetyl-beta-glucosaminidase;-;68381;;;;
151412;CCUG 44056;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;D-arabitol;68371;;;;;;pyrrolidonyl arylamidase;+;68381;;;;
151412;CCUG 44056;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;L-fucose;68371;;;;;;beta-galactosidase;-;68381;;;;
151412;CCUG 44056;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;D-fucose;68371;;;;;;Alanyl-Phenylalanyl-Proline arylamidase;-;68381;;;;
151412;CCUG 44056;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;D-tagatose;68371;;;;;;alkaline phosphatase;-;68381;;;;
151412;CCUG 44056;Lactobacillus;Lactobacillus gasseri;;0;;;;;;;;;;;;;;;D-lyxose;68371;;;;;;alpha-galactosidase;+;68381;;;;
