strains.ID_strains;strains.Culture collection no.;strains.Genus;strains.Species;strains.Strain Designation;strains.Type strain;strains_tax_PNU.Species;strains_tax_PNU.ID_reference;colony_morphology.Incubation period;colony_morphology.ID_reference;culture_medium.Culture medium;culture_medium.ID_reference;culture_temp.Temperature;culture_temp.ID_reference;compound_production.Name of produced compound;compound_production.ID_reference;oxygen_tolerance.Oxygen tolerance;oxygen_tolerance.ID_reference;nutrition_type.Nutrition type;nutrition_type.ID_reference;met_util.Metabolite;met_util.ID_reference;met_production.Metabolite;met_production.Production;met_production.ID_reference;met_test.Metabolite;met_test.ID_reference;enzymes.Enzyme;enzymes.Enzyme activity;enzymes.ID_reference;origin.Sample type/isolated from;origin.ID_reference;sequence_genomes.Seq. accession number;sequence_genomes.ID_reference
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;hippurate;68381;;;;;;alpha-glucosidase;-;68379;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;glycogen;68381;;;;;;beta-galactosidase;-;68379;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;pullulan;68381;;;;;;beta-glucuronidase;-;68379;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;maltose;68381;;;;;;alkaline phosphatase;-;68379;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;melibiose;68381;;;;;;pyrrolidonyl arylamidase;-;68379;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;melezitose;68381;;;;;;pyrazinamidase;-;68379;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;methyl beta-D-glucopyranoside;68381;;;;;;arginine dihydrolase;+;68370;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-tagatose;68381;;;;;;leucine arylamidase;+;68370;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;urea;68381;;;;;;alkaline phosphatase;-;68370;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;beta-galactosidase;-;68370;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;beta-glucuronidase;-;68370;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;alpha-galactosidase;-;68370;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;pyrrolidonyl arylamidase;-;68370;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;beta-glucosidase;-;68370;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;alkaline phosphatase;-;68382;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;esterase (C 4);-;68382;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;esterase lipase (C 8);-;68382;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;lipase (C 14);-;68382;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;leucine arylamidase;+;68382;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;valine arylamidase;-;68382;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;cystine arylamidase;-;68382;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;trypsin;-;68382;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;alpha-chymotrypsin;-;68382;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;acid phosphatase;-;68382;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;naphthol-AS-BI-phosphohydrolase;-;68382;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;alpha-galactosidase;-;68382;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;beta-galactosidase;-;68382;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;beta-glucuronidase;-;68382;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;alpha-glucosidase;-;68382;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;beta-glucosidase;-;68382;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;N-acetyl-beta-glucosaminidase;-;68382;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;alpha-mannosidase;-;68382;;;;
144541;CCUG 25604, LMG 14656;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;alpha-fucosidase;-;68382;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;Streptococcus sanguinis;20215;;;;;;;;;;;;;tryptophan;68380;indole;0;68380;indole;68380;urease;-;68381;Human oral;48254;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;nitrate;68380;acetoin;0;68381;acetoin;68381;beta-mannosidase;-;68381;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;L-glutamate;68380;;;;;;glycyl tryptophan arylamidase;+;68381;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;raffinose;68380;;;;;;N-acetyl-beta-glucosaminidase;-;68381;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-mannose;68380;;;;;;pyrrolidonyl arylamidase;-;68381;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;arginine;68380;;;;;;beta-galactosidase;-;68381;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;urea;68380;;;;;;Alanyl-Phenylalanyl-Proline arylamidase;+;68381;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;glycogen;68379;;;;;;alkaline phosphatase;-;68381;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;sucrose;68379;;;;;;alpha-galactosidase;+;68381;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;lactose;68379;;;;;;beta-glucuronidase;-;68381;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;maltose;68379;;;;;;beta-glucosidase;-;68381;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-mannitol;68379;;;;;;arginine dihydrolase;+;68381;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-xylose;68379;;;;;;serine arylamidase;+;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-ribose;68379;;;;;;glutamyl-glutamate arylamidase;-;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-glucose;68379;;;;;;histidine arylamidase;+;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;gelatin;68379;;;;;;glycin arylamidase;+;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;urea;68379;;;;;;alanine arylamidase;+;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;esculin;68379;;;;;;tyrosine arylamidase;+;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;nitrate;68379;;;;;;pyrrolidonyl arylamidase;-;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;arginine;68381;;;;;;leucine arylamidase;+;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-ribose;68381;;;;;;phenylalanine arylamidase;+;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-mannitol;68381;;;;;;leucyl glycin arylamidase;-;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;sorbitol;68381;;;;;;proline-arylamidase;-;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;lactose;68381;;;;;;L-arginine arylamidase;+;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;trehalose;68381;;;;;;alkaline phosphatase;-;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;raffinose;68381;;;;;;tryptophan deaminase;-;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;sucrose;68381;;;;;;alpha-fucosidase;-;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;L-arabinose;68381;;;;;;glutamate decarboxylase;-;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-arabitol;68381;;;;;;N-acetyl-beta-glucosaminidase;-;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;alpha-cyclodextrin;68381;;;;;;beta-glucuronidase;-;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;hippurate;68381;;;;;;alpha-arabinosidase;-;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;glycogen;68381;;;;;;beta-glucosidase;+;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;pullulan;68381;;;;;;alpha-glucosidase;-;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;maltose;68381;;;;;;beta-Galactosidase 6-phosphate;-;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;melibiose;68381;;;;;;beta-galactosidase;-;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;melezitose;68381;;;;;;alpha-galactosidase;+;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;methyl beta-D-glucopyranoside;68381;;;;;;arginine dihydrolase;-;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-tagatose;68381;;;;;;urease;-;68380;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;urea;68381;;;;;;catalase;-;68379;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;gelatinase;+;68379;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;urease;-;68379;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;beta-glucosidase;-;68379;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;N-acetyl-beta-glucosaminidase;-;68379;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;alpha-glucosidase;-;68379;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;beta-galactosidase;-;68379;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;beta-glucuronidase;-;68379;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;alkaline phosphatase;-;68379;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;pyrrolidonyl arylamidase;-;68379;;;;
144571;CCUG 25730;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;;;;;;;;pyrazinamidase;-;68379;;;;
146311;CCUG 30865;Streptococcus;Streptococcus sanguinis;;0;Streptococcus sanguinis;20215;;;;;;;;;;;;;arginine;68381;acetoin;0;68381;acetoin;68381;urease;-;68381;Human cerebrospinal fluid;50308;;
146311;CCUG 30865;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-ribose;68381;;;;;;beta-mannosidase;-;68381;;;;
146311;CCUG 30865;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-mannitol;68381;;;;;;glycyl tryptophan arylamidase;+;68381;;;;
146311;CCUG 30865;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;sorbitol;68381;;;;;;N-acetyl-beta-glucosaminidase;-;68381;;;;
146311;CCUG 30865;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;lactose;68381;;;;;;pyrrolidonyl arylamidase;-;68381;;;;
146311;CCUG 30865;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;trehalose;68381;;;;;;beta-galactosidase;-;68381;;;;
146311;CCUG 30865;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;raffinose;68381;;;;;;Alanyl-Phenylalanyl-Proline arylamidase;+;68381;;;;
146311;CCUG 30865;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;sucrose;68381;;;;;;alkaline phosphatase;-;68381;;;;
146311;CCUG 30865;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;L-arabinose;68381;;;;;;alpha-galactosidase;-;68381;;;;
146311;CCUG 30865;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-arabitol;68381;;;;;;beta-glucuronidase;-;68381;;;;
146311;CCUG 30865;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;alpha-cyclodextrin;68381;;;;;;beta-glucosidase;-;68381;;;;
146311;CCUG 30865;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;hippurate;68381;;;;;;arginine dihydrolase;-;68381;;;;
146311;CCUG 30865;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;glycogen;68381;;;;;;;;;;;;
146311;CCUG 30865;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;pullulan;68381;;;;;;;;;;;;
146311;CCUG 30865;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;maltose;68381;;;;;;;;;;;;
146311;CCUG 30865;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;melibiose;68381;;;;;;;;;;;;
146311;CCUG 30865;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;melezitose;68381;;;;;;;;;;;;
146311;CCUG 30865;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;methyl beta-D-glucopyranoside;68381;;;;;;;;;;;;
146311;CCUG 30865;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;D-tagatose;68381;;;;;;;;;;;;
146311;CCUG 30865;Streptococcus;Streptococcus sanguinis;;0;;;;;;;;;;;;;;;urea;68381;;;;;;;;;;;;
14810;DSM 14990, LMG 21517;Streptococcus;Streptococcus sinensis;HKU4;1;Streptococcus sinensis;20215;;;TRYPTICASE SOY YEAST EXTRACT MEDIUM (DSMZ Medium 92);5657;37;5657;;;;;;;arginine;68381;acetoin;0;68381;acetoin;68381;urease;-;68381;infective endocarditis;5657;GCA_000767835;66792
14810;DSM 14990, LMG 21517;Streptococcus;Streptococcus sinensis;HKU4;1;;;;;MEDIUM 6 - Columbia agar with 10 % horse blood;32868;37;32868;;;;;;;D-ribose;68381;;;;;;beta-mannosidase;-;68381;;;176090.4;66792
14810;DSM 14990, LMG 21517;Streptococcus;Streptococcus sinensis;HKU4;1;;;;;;;;;;;;;;;D-mannitol;68381;;;;;;glycyl tryptophan arylamidase;-;68381;;;176090.44;66792
14810;DSM 14990, LMG 21517;Streptococcus;Streptococcus sinensis;HKU4;1;;;;;;;;;;;;;;;sorbitol;68381;;;;;;N-acetyl-beta-glucosaminidase;-;68381;;;2636415646;66792
